Customer ID,Gender,Age,Under 30,Senior Citizen,Married,Dependents,Number of Dependents,Country,State,City,Zip Code,Latitude,Longitude,Population,Quarter,Referred a Friend,Number of Referrals,Tenure in Months,Offer,Phone Service,Avg Monthly Long Distance Charges,Multiple Lines,Internet Service,Internet Type,Avg Monthly GB Download,Online Security,Online Backup,Device Protection Plan,Premium Tech Support,Streaming TV,Streaming Movies,Streaming Music,Unlimited Data,Contract,Paperless Billing,Payment Method,Monthly Charge,Total Charges,Total Refunds,Total Extra Data Charges,Total Long Distance Charges,Total Revenue,Satisfaction Score,Customer Status,Churn Label,Churn Score,CLTV,Churn Category,Churn Reason,Churn,Churn Probability,Predicted Churn,Risk Level,Intervention Priority,Retention Recommendation,Monthly Revenue at Risk
9124-LHCJQ,Female,22,Yes,No,No,No,0,United States,California,Los Angeles,90057,34.061918,-118.277939,44004,Q3,No,0,1,No Offer,Yes,31.03,Yes,Yes,Fiber Optic,27,No,No,No,No,No,Yes,Yes,Yes,Month-to-Month,Yes,Credit Card,85.45,85.45,0.0,0,31.03,116.48,1,Churned,Yes,91,2318,Price,Price too high,1,0.652703330482453,1,High Risk,Immediate,Contract Upgrade + Early-Tenure Intervention + Tech Support Offer + Online Security Offer + Plan/Pricing Review,55.77349958972561
2235-ZGKPT,Female,36,No,No,Yes,Yes,1,United States,California,Los Angeles,90062,34.003553,-118.308933,29299,Q3,Yes,1,4,No Offer,Yes,12.88,Yes,Yes,Cable,22,No,No,No,No,No,No,No,Yes,Month-to-Month,No,Credit Card,50.85,239.55,0.0,0,51.52,291.07,1,Churned,Yes,90,5386,Dissatisfaction,Product dissatisfaction,1,0.35617875472143273,1,Medium Risk,Monitor / Targeted Campaign,Contract Upgrade + Early-Tenure Intervention + Tech Support Offer + Online Security Offer,18.111689677584856
3891-PUQOD,Female,40,No,No,No,Yes,3,United States,California,Los Angeles,90063,34.044271,-118.185237,55668,Q3,No,0,1,No Offer,Yes,13.58,No,Yes,DSL,24,No,No,Yes,No,No,Yes,Yes,Yes,Month-to-Month,No,Bank Withdrawal,59.2,59.2,0.0,0,13.58,72.78,1,Churned,Yes,65,5020,Dissatisfaction,Service dissatisfaction,1,0.20828183080357635,0,Low Risk,Maintain,Maintain Relationship,12.33028438357172
0689-NKYLF,Male,42,No,No,No,No,0,United States,California,Los Angeles,90066,34.002028,-118.430656,55204,Q3,No,0,13,Offer D,Yes,35.4,No,Yes,Fiber Optic,18,No,No,Yes,No,Yes,No,No,Yes,Month-to-Month,Yes,Bank Withdrawal,83.2,1060.6,0.0,0,460.2,1520.8,2,Churned,Yes,86,4028,Attitude,Attitude of support person,1,0.526025781372413,1,Medium Risk,Monitor / Targeted Campaign,Contract Upgrade + Tech Support Offer + Online Security Offer + Plan/Pricing Review,43.76534501018476
3658-KIBGF,Female,19,Yes,No,No,No,0,United States,California,Los Angeles,90068,34.137411,-118.328915,21728,Q3,No,0,1,No Offer,Yes,44.36,No,Yes,DSL,58,Yes,Yes,No,No,No,No,Yes,Yes,Month-to-Month,Yes,Bank Withdrawal,54.9,54.9,0.0,0,44.36,99.26,1,Churned,Yes,89,2833,Dissatisfaction,Network reliability,1,0.4414345193726736,1,Medium Risk,Monitor / Targeted Campaign,Contract Upgrade + Early-Tenure Intervention + Tech Support Offer,24.23475511355978
5519-YLDGW,Female,57,No,No,Yes,No,0,United States,California,Los Angeles,90071,34.052917,-118.255178,21,Q3,Yes,1,21,Offer D,Yes,1.21,Yes,Yes,Fiber Optic,16,Yes,No,Yes,No,Yes,Yes,Yes,Yes,Month-to-Month,Yes,Bank Withdrawal,103.9,2254.2,0.0,0,25.41,2279.61,1,Churned,Yes,91,3769,Dissatisfaction,Limited range of services,1,0.826295851110244,1,High Risk,Immediate,Contract Upgrade + Tech Support Offer + Plan/Pricing Review,85.85213893035436
4946-EDSEW,Female,35,No,No,Yes,Yes,3,United States,California,Compton,90221,33.885811,-118.206459,51387,Q3,Yes,1,11,Offer D,Yes,29.01,No,No,No Internet,0,No,No,No,No,No,No,No,No,Month-to-Month,Yes,Credit Card,19.25,180.3,0.0,0,319.11,499.41,1,Churned,Yes,69,5638,Attitude,Attitude of support person,1,0.11146587578769358,0,Low Risk,Maintain,Maintain Relationship,2.1457181089131017
8185-UPYBR,Male,33,No,No,Yes,No,0,United States,California,Hermosa Beach,90254,33.86532,-118.396336,18693,Q3,Yes,4,6,No Offer,Yes,21.23,Yes,Yes,Fiber Optic,13,No,No,No,No,No,No,No,Yes,Month-to-Month,Yes,Bank Withdrawal,75.5,438.0,0.0,0,127.38,565.38,1,Churned,Yes,88,5838,Dissatisfaction,Product dissatisfaction,1,0.5664957130439773,1,Medium Risk,Monitor / Targeted Campaign,Contract Upgrade + Early-Tenure Intervention + Tech Support Offer + Online Security Offer,42.770426334820286
4585-HETAI,Female,25,Yes,No,Yes,No,0,United States,California,Huntington Park,90255,33.97803,-118.217141,78114,Q3,Yes,5,4,No Offer,Yes,48.48,No,Yes,Fiber Optic,58,No,No,Yes,No,No,No,Yes,Yes,Month-to-Month,Yes,Bank Withdrawal,73.75,325.45,0.0,0,193.92,519.37,1,Churned,Yes,83,5026,Dissatisfaction,Service dissatisfaction,1,0.4742338162628504,1,Medium Risk,Monitor / Targeted Campaign,Contract Upgrade + Early-Tenure Intervention + Tech Support Offer + Online Security Offer,34.974743949385214
7526-BEZQB,Male,39,No,No,No,No,0,United States,California,Lawndale,90260,33.88856,-118.351813,33300,Q3,No,0,12,Offer D,Yes,44.71,Yes,Yes,Cable,25,No,No,No,No,Yes,Yes,Yes,Yes,Month-to-Month,Yes,Bank Withdrawal,96.05,1148.1,0.0,0,536.52,1684.62,1,Churned,Yes,89,2577,Attitude,Attitude of support person,1,0.8543182150438019,1,High Risk,Immediate,Contract Upgrade + Tech Support Offer + Online Security Offer + Plan/Pricing Review,82.05726455495717
4951-UKAAQ,Female,30,No,No,No,No,0,United States,California,Inglewood,90302,33.975332,-118.355252,30779,Q3,No,0,4,No Offer,Yes,48.32,Yes,Yes,Fiber Optic,51,No,Yes,No,No,No,Yes,Yes,No,Month-to-Month,Yes,Bank Withdrawal,88.95,355.2,0.0,40,193.28,588.48,1,Churned,Yes,72,5948,Dissatisfaction,Network reliability,1,0.689986194817706,1,High Risk,Immediate,Contract Upgrade + Early-Tenure Intervention + Tech Support Offer + Online Security Offer + Plan/Pricing Review,61.37427202903495
2108-YKQTY,Female,42,No,No,No,No,0,United States,California,Santa Monica,90403,34.031529,-118.491156,23559,Q3,No,0,4,No Offer,Yes,9.81,No,Yes,DSL,30,No,Yes,No,No,No,No,No,Yes,Month-to-Month,No,Credit Card,50.7,151.3,0.0,0,39.24,190.54,3,Churned,Yes,90,4930,Other,Don't know,1,0.2591201983569465,0,Low Risk,Maintain,Maintain Relationship,13.137394056697188
4918-QLLIW,Male,23,Yes,No,No,No,0,United States,California,Santa Monica,90405,34.005439,-118.477507,26099,Q3,No,0,3,No Offer,Yes,47.68,No,Yes,DSL,82,No,No,No,No,Yes,No,Yes,Yes,Month-to-Month,No,Credit Card,53.4,188.7,0.0,0,143.04,331.74,2,Churned,Yes,65,2755,Other,Don't know,1,0.4127401231839978,1,Medium Risk,Monitor / Targeted Campaign,Contract Upgrade + Early-Tenure Intervention + Tech Support Offer + Online Security Offer,22.04032257802548
1625-JAIIY,Female,42,No,No,Yes,No,0,United States,California,Torrance,90505,33.807882,-118.347957,34873,Q3,Yes,1,68,No Offer,Yes,44.24,Yes,Yes,Fiber Optic,5,No,No,No,No,Yes,No,No,Yes,One Year,Yes,Bank Withdrawal,83.0,5685.8,0.0,0,3008.32,8694.12,1,Churned,Yes,86,4714,Dissatisfaction,Product dissatisfaction,1,0.3119933152134462,1,Medium Risk,Monitor / Targeted Campaign,Tech Support Offer + Online Security Offer + Plan/Pricing Review,25.895445162716033
2947-DOMLJ,Male,47,No,No,No,Yes,2,United States,California,Buena Park,90621,33.874224,-117.993368,33528,Q3,No,0,1,No Offer,Yes,11.86,No,Yes,Cable,13,Yes,No,No,No,No,No,No,Yes,Month-to-Month,No,Credit Card,50.6,50.6,0.0,0,11.86,62.46,1,Churned,Yes,82,3677,Dissatisfaction,Service dissatisfaction,1,0.09952779204018367,0,Low Risk,Maintain,Maintain Relationship,5.036106277233293
4112-LUEIZ,Male,55,No,No,No,No,0,United States,California,La Palma,90623,33.850504,-118.039892,15505,Q3,No,0,10,Offer D,Yes,12.78,No,Yes,Fiber Optic,2,No,No,No,No,Yes,Yes,Yes,Yes,Month-to-Month,Yes,Bank Withdrawal,89.5,863.1,0.0,0,127.8,990.9,3,Churned,Yes,84,4206,Attitude,Attitude of support person,1,0.635212908255504,1,High Risk,Immediate,Contract Upgrade + Tech Support Offer + Online Security Offer + Plan/Pricing Review,56.85155528886761
4510-HIMLV,Male,50,No,No,No,No,0,United States,California,La Habra,90631,33.940619,-117.9513,67354,Q3,No,0,1,No Offer,Yes,22.86,No,Yes,Fiber Optic,25,No,No,No,No,No,No,No,No,Month-to-Month,Yes,Bank Withdrawal,69.8,69.8,0.0,10,22.86,102.66,2,Churned,Yes,90,4154,Dissatisfaction,Network reliability,1,0.665712134191051,1,High Risk,Immediate,Contract Upgrade + Early-Tenure Intervention + Tech Support Offer + Online Security Offer,46.46670696653536
2430-USGXP,Male,44,No,No,Yes,No,0,United States,California,Santa Fe Springs,90670,33.933565,-118.062611,16271,Q3,Yes,1,24,No Offer,Yes,34.62,Yes,Yes,Fiber Optic,23,No,No,Yes,No,Yes,Yes,Yes,Yes,Month-to-Month,Yes,Bank Withdrawal,101.05,2391.8,0.0,0,830.8799999999999,3222.6800000000003,1,Churned,Yes,66,4766,Price,Lack of affordable download/upload speed,1,0.910299129466439,1,High Risk,Immediate,Contract Upgrade + Tech Support Offer + Online Security Offer + Plan/Pricing Review,91.98572703258365
5955-ERIHD,Male,53,No,No,Yes,No,0,United States,California,Lakewood,90712,33.840524,-118.148403,30173,Q3,Yes,1,18,Offer D,Yes,31.49,Yes,Yes,Fiber Optic,20,No,No,No,No,Yes,Yes,Yes,Yes,Month-to-Month,Yes,Bank Withdrawal,94.7,1687.95,0.0,0,566.8199999999999,2254.77,1,Churned,Yes,72,2206,Price,Long distance charges,1,0.859904199066204,1,High Risk,Immediate,Contract Upgrade + Tech Support Offer + Online Security Offer + Plan/Pricing Review,81.43292765156951
5949-EBSQK,Male,44,No,No,Yes,Yes,1,United States,California,Sunset Beach,90742,33.719221,-118.073596,1107,Q3,Yes,4,4,No Offer,Yes,27.24,No,Yes,DSL,21,No,No,No,Yes,No,Yes,Yes,Yes,Month-to-Month,No,Credit Card,61.45,229.55,0.0,0,108.96,338.51,2,Churned,Yes,83,2131,Price,Price too high,1,0.06612887183611334,0,Low Risk,Maintain,Maintain Relationship,4.0636191743291645
7274-RTAPZ,Male,20,Yes,No,No,No,0,United States,California,Long Beach,90804,33.783047,-118.1486,43467,Q3,No,0,1,Offer E,Yes,7.15,No,Yes,Fiber Optic,48,No,No,No,No,Yes,Yes,Yes,Yes,Month-to-Month,Yes,Bank Withdrawal,90.55,90.55,0.0,0,7.15,97.7,1,Churned,Yes,89,3898,Dissatisfaction,Product dissatisfaction,1,0.7960034909640737,1,High Risk,Immediate,Contract Upgrade + Early-Tenure Intervention + Tech Support Offer + Online Security Offer + Plan/Pricing Review,72.07811610679687
0311-UNPFF,Female,58,No,No,No,No,0,United States,California,Long Beach,90807,33.830099,-118.182239,31556,Q3,No,0,26,No Offer,Yes,38.09,No,Yes,Fiber Optic,22,No,No,No,No,Yes,Yes,Yes,No,Month-to-Month,Yes,Bank Withdrawal,88.8,2274.35,0.0,50,990.34,3314.69,2,Churned,Yes,82,4910,Dissatisfaction,Service dissatisfaction,1,0.6681744063096782,1,High Risk,Immediate,Contract Upgrade + Tech Support Offer + Online Security Offer + Plan/Pricing Review,59.33388728029942
3834-XUIFC,Male,23,Yes,No,No,No,0,United States,California,Long Beach,90814,33.771612,-118.143866,19034,Q3,No,0,7,Offer E,Yes,18.83,Yes,Yes,Fiber Optic,26,No,No,No,No,No,Yes,Yes,Yes,Month-to-Month,Yes,Credit Card,85.2,602.55,0.0,0,131.81,734.3599999999999,1,Churned,Yes,86,3905,Attitude,Attitude of support person,1,0.6667152580430702,1,High Risk,Immediate,Contract Upgrade + Tech Support Offer + Online Security Offer + Plan/Pricing Review,56.80413998526958
7599-FKVXZ,Male,54,No,No,Yes,No,0,United States,California,South Pasadena,91030,34.110444,-118.156957,23984,Q3,Yes,1,42,No Offer,Yes,2.41,Yes,Yes,Fiber Optic,21,No,No,Yes,Yes,Yes,Yes,Yes,Yes,Month-to-Month,Yes,Bank Withdrawal,106.15,4512.7,0.0,0,101.22,4613.92,1,Churned,Yes,93,2265,Other,Don't know,1,0.8478972113600247,1,High Risk,Immediate,Contract Upgrade + Online Security Offer + Plan/Pricing Review,90.00428898586662
8229-TNIQA,Female,36,No,No,No,No,0,United States,California,Pasadena,91105,34.13946,-118.166649,10253,Q3,No,0,4,Offer E,Yes,39.9,No,Yes,Cable,20,No,No,No,No,No,No,No,Yes,Month-to-Month,Yes,Credit Card,45.3,196.95,0.0,0,159.6,356.54999999999995,2,Churned,Yes,91,3443,Other,Don't know,1,0.48731018709107743,1,Medium Risk,Monitor / Targeted Campaign,Contract Upgrade + Early-Tenure Intervention + Tech Support Offer + Online Security Offer,22.075151475225805
6221-AVQYL,Male,37,No,No,No,No,0,United States,California,Glendale,91203,34.153338,-118.262974,14493,Q3,No,0,2,No Offer,Yes,2.96,Yes,Yes,Fiber Optic,15,No,No,No,No,No,No,No,Yes,Month-to-Month,Yes,Credit Card,73.25,131.05,0.0,0,5.92,136.97,1,Churned,Yes,78,2919,Price,Price too high,1,0.5698247411190487,1,Medium Risk,Monitor / Targeted Campaign,Contract Upgrade + Early-Tenure Intervention + Tech Support Offer + Online Security Offer,41.739662286970315
7743-EXURX,Male,47,No,No,Yes,Yes,1,United States,California,Glendale,91208,34.195386,-118.238508,16910,Q3,Yes,1,8,Offer E,Yes,3.85,No,Yes,DSL,20,No,No,Yes,No,No,No,No,Yes,Month-to-Month,Yes,Bank Withdrawal,51.05,415.05,0.0,0,30.8,445.85,1,Churned,Yes,77,3758,Dissatisfaction,Product dissatisfaction,1,0.4996634131317062,1,Medium Risk,Monitor / Targeted Campaign,Contract Upgrade + Tech Support Offer + Online Security Offer,25.5078172403736
5569-KGJHX,Female,63,No,No,Yes,No,0,United States,California,Canoga Park,91303,34.19829,-118.602203,23519,Q3,Yes,1,9,Offer E,Yes,14.21,Yes,Yes,Fiber Optic,5,No,No,No,No,Yes,No,No,No,Month-to-Month,Yes,Bank Withdrawal,85.35,754.65,0.0,50,127.89,932.54,3,Churned,Yes,95,2445,Dissatisfaction,Service dissatisfaction,1,0.930393071175304,1,High Risk,Immediate,Contract Upgrade + Tech Support Offer + Online Security Offer + Plan/Pricing Review,79.40904862481219
7730-IUTDZ,Male,63,No,No,No,No,0,United States,California,Chatsworth,91311,34.294142,-118.603883,35325,Q3,No,0,43,No Offer,Yes,34.0,No,Yes,Fiber Optic,11,Yes,No,No,No,No,No,No,Yes,Month-to-Month,Yes,Bank Withdrawal,75.2,3198.6,0.0,0,1462.0,4660.6,1,Churned,Yes,68,4673,Dissatisfaction,Network reliability,1,0.3507490509375397,1,Medium Risk,Monitor / Targeted Campaign,Contract Upgrade + Tech Support Offer,26.37632863050299
0426-TIRNE,Female,54,No,No,No,No,0,United States,California,Encino,91316,34.150354,-118.518292,27614,Q3,No,0,1,Offer E,Yes,15.51,No,No,No Internet,0,No,No,No,No,No,No,No,No,Month-to-Month,No,Credit Card,20.9,20.9,0.0,0,15.51,36.41,3,Churned,Yes,90,5527,Dissatisfaction,Limited range of services,1,0.2641938066768229,0,Low Risk,Maintain,Maintain Relationship,5.5216505595455985
7587-RZNME,Male,23,Yes,No,No,No,0,United States,California,Valencia,91355,34.43987,-118.644609,24977,Q3,No,0,3,Offer E,Yes,48.84,No,Yes,DSL,41,No,No,No,No,No,No,Yes,Yes,Month-to-Month,Yes,Bank Withdrawal,43.3,123.65,0.0,0,146.52,270.17,3,Churned,Yes,91,4849,Price,Lack of affordable download/upload speed,1,0.5937041861942298,1,Medium Risk,Monitor / Targeted Campaign,Contract Upgrade + Early-Tenure Intervention + Tech Support Offer + Online Security Offer,25.707391262210148
0748-RDGGM,Male,38,No,No,Yes,No,0,United States,California,Tarzana,91356,34.157137,-118.548511,27424,Q3,Yes,1,70,No Offer,Yes,39.63,No,Yes,Fiber Optic,26,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,One Year,Yes,Bank Withdrawal,109.5,7534.65,0.0,0,2774.1000000000004,10308.75,2,Churned,Yes,82,6136,Price,Long distance charges,1,0.22398032324732114,0,Low Risk,Maintain,Maintain Relationship,24.525845395581666
3746-EUBYR,Male,63,No,No,Yes,No,0,United States,California,Fallbrook,92028,33.362575,-117.299644,42239,Q3,Yes,1,1,Offer E,Yes,44.73,Yes,Yes,Fiber Optic,3,No,No,No,No,No,No,No,Yes,Month-to-Month,Yes,Bank Withdrawal,74.6,74.6,0.0,0,44.73,119.32999999999998,1,Churned,Yes,75,5861,Competitor,Competitor made better offer,1,0.9176162762116081,1,High Risk,Immediate,Contract Upgrade + Early-Tenure Intervention + Tech Support Offer + Online Security Offer,68.45417420538597
2332-EFBJY,Male,35,No,No,No,No,0,United States,California,Sherman Oaks,91403,34.147149,-118.463365,22085,Q3,No,0,16,Offer D,Yes,5.74,No,No,No Internet,0,No,No,No,No,No,No,No,No,Month-to-Month,Yes,Credit Card,19.7,342.4,0.0,0,91.84,434.24,1,Churned,Yes,82,3438,Price,Long distance charges,1,0.10682716713957893,0,Low Risk,Maintain,Maintain Relationship,2.104495192649705
9474-PHLYD,Female,25,Yes,No,No,No,0,United States,California,Sherman Oaks,91423,34.146957,-118.432138,29387,Q3,No,0,15,Offer D,Yes,36.34,No,Yes,DSL,48,No,No,Yes,No,No,Yes,Yes,Yes,Month-to-Month,Yes,Bank Withdrawal,59.45,892.65,0.0,0,545.1,1437.75,1,Churned,Yes,68,5129,Dissatisfaction,Network reliability,1,0.333947371664818,1,Medium Risk,Monitor / Targeted Campaign,Contract Upgrade + Tech Support Offer + Online Security Offer,19.853171245473433
2165-VOEGB,Female,23,Yes,No,No,No,0,United States,California,Burbank,91501,34.188339,-118.300942,18112,Q3,No,0,46,No Offer,Yes,43.04,No,Yes,Fiber Optic,71,Yes,Yes,No,Yes,Yes,Yes,Yes,Yes,One Year,Yes,Bank Withdrawal,105.2,4822.85,0.0,0,1979.84,6802.6900000000005,2,Churned,Yes,91,3322,Other,Don't know,1,0.10796363015840205,0,Low Risk,Maintain,Maintain Relationship,11.357773892663895
2219-MVUSO,Male,59,No,No,No,No,0,United States,California,Los Angeles,90028,34.099869,-118.326843,30568,Q3,No,0,8,No Offer,Yes,35.53,No,Yes,Cable,5,No,No,No,No,No,No,No,Yes,Month-to-Month,Yes,Credit Card,45.15,438.4,0.0,0,284.24,722.64,2,Churned,Yes,91,3721,Other,Don't know,1,0.41185057299793165,1,Medium Risk,Monitor / Targeted Campaign,Contract Upgrade + Tech Support Offer + Online Security Offer,18.595053370856615
8914-RBTSB,Male,62,No,No,Yes,No,0,United States,California,Valley Village,91607,34.165783,-118.399795,27453,Q3,Yes,1,31,No Offer,Yes,2.12,Yes,Yes,Fiber Optic,17,No,Yes,Yes,No,Yes,No,No,No,Month-to-Month,No,Bank Withdrawal,93.8,3019.5,0.0,50,65.72,3135.22,1,Churned,Yes,79,4115,Other,Don't know,1,0.7712885007052127,1,High Risk,Immediate,Contract Upgrade + Tech Support Offer + Online Security Offer + Plan/Pricing Review,72.34686136614896
0963-ZBDRN,Male,45,No,No,No,No,0,United States,California,Claremont,91711,34.127621,-117.717863,34716,Q3,No,0,32,No Offer,Yes,25.21,No,Yes,Fiber Optic,26,No,No,No,Yes,Yes,Yes,Yes,Yes,Month-to-Month,Yes,Bank Withdrawal,96.2,3183.4,0.0,0,806.72,3990.12,3,Churned,Yes,93,3606,Attitude,Attitude of support person,1,0.5888408281863049,1,Medium Risk,Monitor / Targeted Campaign,Contract Upgrade + Online Security Offer + Plan/Pricing Review,56.646487671522536
7594-RQHXR,Female,20,Yes,No,No,No,0,United States,California,Covina,91722,34.097345,-117.906736,33817,Q3,No,0,1,Offer E,Yes,21.72,No,Yes,Fiber Optic,52,No,No,No,No,No,Yes,Yes,Yes,Month-to-Month,Yes,Bank Withdrawal,79.6,79.6,0.0,0,21.72,101.32,2,Churned,Yes,94,3108,Other,Deceased,1,0.7404703330004702,1,High Risk,Immediate,Contract Upgrade + Early-Tenure Intervention + Tech Support Offer + Online Security Offer,58.94143850683742
6331-EWIEB,Male,49,No,No,No,No,0,United States,California,El Monte,91731,34.079934,-118.046695,30211,Q3,No,0,20,Offer D,Yes,1.36,Yes,Yes,Fiber Optic,25,No,No,No,No,Yes,No,No,Yes,Month-to-Month,Yes,Bank Withdrawal,85.25,1734.5,0.0,0,27.200000000000003,1761.7,2,Churned,Yes,92,2414,Other,Moved,1,0.559842119733037,1,Medium Risk,Monitor / Targeted Campaign,Contract Upgrade + Tech Support Offer + Online Security Offer + Plan/Pricing Review,47.726540707241405
5998-VVEJY,Male,34,No,No,No,No,0,United States,California,Glendora,91741,34.14649,-117.849815,24973,Q3,No,0,26,No Offer,Yes,24.16,Yes,Yes,Fiber Optic,22,No,No,No,Yes,No,No,No,Yes,Month-to-Month,Yes,Bank Withdrawal,80.5,2088.8,0.0,0,628.16,2716.96,3,Churned,Yes,72,2729,Other,Moved,1,0.4885888590429614,1,Medium Risk,Monitor / Targeted Campaign,Contract Upgrade + Online Security Offer + Plan/Pricing Review,39.331403152958394
4317-VTEOA,Male,61,No,No,No,No,0,United States,California,Rowland Heights,91748,33.976753,-117.897367,46342,Q3,No,0,1,Offer E,Yes,43.03,No,Yes,DSL,3,No,Yes,No,No,No,No,No,Yes,Month-to-Month,Yes,Bank Withdrawal,50.75,50.75,0.0,0,43.03,93.78,2,Churned,Yes,93,5355,Competitor,Competitor had better devices,1,0.5327481867141687,1,Medium Risk,Monitor / Targeted Campaign,Contract Upgrade + Early-Tenure Intervention + Tech Support Offer + Online Security Offer,27.03697047574406
1670-SVOWZ,Female,57,No,No,Yes,No,0,United States,California,Mira Loma,91752,33.999992,-117.535395,18980,Q3,Yes,1,14,Offer D,Yes,7.62,No,Yes,Fiber Optic,3,No,Yes,No,Yes,No,Yes,Yes,No,Month-to-Month,Yes,Credit Card,89.65,1208.35,0.0,120,106.68,1435.03,1,Churned,Yes,91,2504,Competitor,Competitor had better devices,1,0.6171037514598009,1,High Risk,Immediate,Contract Upgrade + Online Security Offer + Plan/Pricing Review,55.32335131837115
7541-YLXCL,Male,25,Yes,No,No,No,0,United States,California,Pomona,91767,34.083086,-117.737997,46626,Q3,No,0,36,No Offer,Yes,26.51,No,Yes,Cable,85,No,Yes,No,Yes,No,Yes,Yes,Yes,One Year,Yes,Credit Card,65.4,2498.4,0.0,0,954.36,3452.76,1,Churned,Yes,71,5220,Other,Don't know,1,0.04876312989582439,0,Low Risk,Maintain,Maintain Relationship,3.189108695186915
0260-ZDLGK,Female,50,No,No,No,Yes,2,United States,California,San Dimas,91773,34.102119,-117.815532,33878,Q3,No,0,9,No Offer,Yes,35.49,No,Yes,Cable,11,No,No,Yes,Yes,Yes,Yes,Yes,Yes,Month-to-Month,Yes,Credit Card,72.9,651.4,0.0,0,319.41,970.81,1,Churned,Yes,65,3585,Competitor,Competitor made better offer,1,0.18251831796026524,0,Low Risk,Maintain,Maintain Relationship,13.305585379303338
8722-NGNBH,Male,25,Yes,No,No,No,0,United States,California,Walnut,91789,34.018354,-117.85492,45118,Q3,No,0,5,No Offer,No,0.0,No,Yes,Cable,59,Yes,No,Yes,Yes,No,No,Yes,Yes,Month-to-Month,No,Credit Card,40.0,223.45,0.0,0,0.0,223.45,1,Churned,Yes,80,3125,Competitor,Competitor had better devices,1,0.37649697865247184,1,Medium Risk,Monitor / Targeted Campaign,Contract Upgrade + Early-Tenure Intervention,15.059879146098874
0133-BMFZO,Female,40,No,No,No,No,0,United States,California,Alhambra,91803,34.074736,-118.145959,30635,Q3,No,0,2,No Offer,Yes,36.81,No,Yes,Fiber Optic,16,Yes,Yes,No,Yes,No,No,No,Yes,Month-to-Month,Yes,Bank Withdrawal,86.25,181.65,0.0,0,73.62,255.27,2,Churned,Yes,94,3529,Competitor,Competitor offered higher download speeds,1,0.47742395910517527,1,Medium Risk,Monitor / Targeted Campaign,Contract Upgrade + Early-Tenure Intervention + Plan/Pricing Review,41.17781647282137
6128-CZOMY,Female,43,No,No,No,No,0,United States,California,Alpine,91901,32.827184,-116.703729,16486,Q3,No,0,1,No Offer,Yes,36.99,No,Yes,Cable,22,No,No,No,No,No,No,No,Yes,Month-to-Month,Yes,Bank Withdrawal,45.65,45.65,0.0,0,36.99,82.64,2,Churned,Yes,78,4689,Competitor,Competitor offered higher download speeds,1,0.5680661990593042,1,Medium Risk,Monitor / Targeted Campaign,Contract Upgrade + Early-Tenure Intervention + Tech Support Offer + Online Security Offer,25.932221987057236
